"","ds","yhat","yhat_lower","yhat_upper"
"386",2010-01-25,3122.48773134756,2802.21148889681,3466.80877147598
"387",2010-01-26,3114.54907828066,2815.15788642596,3437.9072583823
"388",2010-01-27,3119.90493297172,2802.55631318097,3448.18463268433
"389",2010-01-28,3125.13226160755,2806.14487947862,3458.69291313794
"390",2010-01-29,3136.46800352255,2811.42589115903,3448.24184678237
"391",2010-01-30,3268.91147843025,2940.83582968507,3594.75699894635
"392",2010-01-31,3258.70564753912,2919.88778118052,3597.66146707651
"393",2010-02-01,3112.17385152169,2763.06369563075,3428.81241987442
"394",2010-02-02,3107.63999012819,2793.15172824125,3438.88592150142
"395",2010-02-03,3115.76968215938,2799.78970942991,3424.93539820947
"396",2010-02-04,3114.43661585743,2788.40325399209,3407.70353377105
"397",2010-02-05,3119.82489382892,2814.53638545451,3433.73340671066
"398",2010-02-06,3255.11929736013,2927.48392618579,3572.89648052911
"399",2010-02-07,3247.2567688225,2927.99717668314,3551.21653591722
"400",2010-02-08,3094.54605504971,2780.16179696915,3402.35857312435
"401",2010-02-09,3086.897864345,2779.61130614752,3393.51225498641
"402",2010-02-10,3107.60361870169,2785.11024518024,3421.56972815494
"403",2010-02-11,3123.70998800338,2814.17841293228,3476.59882404394
"404",2010-02-12,3132.71201088665,2795.8712079122,3461.68797737913
"405",2010-02-13,3263.5978550029,2930.43473426858,3557.01036254441
"406",2010-02-14,3265.70191408368,2953.60683368726,3603.5276907725
"407",2010-02-15,3137.46296418392,2801.94141672328,3450.51674833199
"408",2010-02-16,3141.91407014483,2829.58790787723,3466.49061815989
"409",2010-02-17,3149.086724642,2829.76360213677,3456.86027161413
